id,user_id,"time_completed",ab_version,"utm_campaign","utm_source"
1403146,NULL,"2019-02-04 06:02:01",11,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1403147,NULL,"2019-02-01 08:20:40",3,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403148,319045,"2019-02-05 08:09:04",8,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403149,NULL,"2019-02-02 21:47:51",6,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403150,NULL,"2019-02-03 13:56:36",5,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403151,319046,"2019-02-03 08:55:49",6,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403152,NULL,"2019-02-01 22:14:38",6,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403153,NULL,"2019-02-05 22:01:58",1,"c247a2b0e36b98a3021cd26b7964b72b","5ff6b03ed862cbac082f17cd19571062"
1403154,NULL,"2019-02-02 02:54:33",1,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1403155,NULL,"2019-02-01 06:31:42",6,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1403156,NULL,"2019-02-05 15:16:53",4,"f9953c8bb2408f2dd31d3317976ab39f","241fe8af1e038118cd817048a65f803e"
1403157,NULL,"2019-02-02 19:04:39",2,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403158,NULL,"2019-02-03 20:58:35",2,"f9953c8bb2408f2dd31d3317976ab39f","241fe8af1e038118cd817048a65f803e"
1403159,NULL,"2019-02-04 07:35:14",6,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403160,NULL,"2019-02-05 08:14:21",4,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403161,NULL,"2019-02-02 16:52:00",6,"62a84ea056a9167bf23d0eb1f01f40d1","f8a9524b7f131681e9eb851b7981d4ce"
1403162,NULL,"2019-02-03 16:58:18",10,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403163,319047,"2019-02-03 18:40:10",5,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1403164,NULL,"2019-02-03 13:39:46",1,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403165,NULL,"2019-02-01 08:16:19",5,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403166,319048,"2019-02-02 17:04:18",5,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403167,NULL,"2019-02-02 01:13:51",4,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1403168,319050,"2019-02-04 15:20:55",9,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403169,319049,"2019-02-03 06:29:00",1,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1403170,NULL,"2019-02-04 11:30:01",11,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403171,NULL,"2019-02-05 12:02:44",4,"f9953c8bb2408f2dd31d3317976ab39f","241fe8af1e038118cd817048a65f803e"
1403172,NULL,"2019-02-04 16:21:49",6,"d2451d5a3553a6c15fa88a1548fec40f","241fe8af1e038118cd817048a65f803e"
1403173,319051,"2019-02-02 11:32:02",10,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1403174,NULL,"2019-02-01 13:05:49",5,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1403175,NULL,"2019-02-02 05:26:23",3,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403176,NULL,"2019-02-01 15:02:47",2,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403177,NULL,"2019-02-03 13:25:43",7,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403178,NULL,"2019-02-05 05:19:03",2,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403179,NULL,"2019-02-03 07:39:02",9,"f4a0553b4aed7f1909b96c48f7792ba6","60c0b5dccb0df67dcd6207f3ccd898ae"
1403180,319052,"2019-02-02 17:53:45",11,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403181,NULL,"2019-02-05 09:50:49",0,"8b76c0a7b8acbdc60c63cf28dcdf5a0b","f8a9524b7f131681e9eb851b7981d4ce"
1403182,319053,"2019-02-05 07:51:04",10,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1403183,NULL,"2019-02-04 20:33:11",7,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1403184,NULL,"2019-02-05 06:03:45",9,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403185,NULL,"2019-02-05 22:33:17",4,"f1d027cd6b42163b21659d00614994a5","b73c2d22763d1ce2143a3755c1d0ad3a"
1403186,NULL,"2019-02-03 22:26:59",2,"0d22bbf50cb74dd16d19aaeb3e3241d1","c822c1b63853ed273b89687ac505f9fa"
1403187,NULL,"2019-02-05 03:15:51",4,"f9953c8bb2408f2dd31d3317976ab39f","241fe8af1e038118cd817048a65f803e"
1403188,319054,"2019-02-05 22:39:12",6,"64c2a93aa731627e554fa54f94bad2a4","1ed001839e6709c59e1ca1357952d8f5"
1403189,319056,"2019-02-03 17:10:19",10,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403190,NULL,"2019-02-01 09:53:19",11,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403191,NULL,"2019-02-04 15:40:44",8,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403192,NULL,"2019-02-05 08:23:39",7,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403193,319055,"2019-02-02 18:18:09",8,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403194,NULL,"2019-02-03 05:50:23",6,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1403195,NULL,"2019-02-03 09:17:59",10,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1403196,NULL,"2019-02-03 01:44:09",9,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403197,NULL,"2019-02-02 23:41:21",3,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1403198,NULL,"2019-02-01 20:11:37",10,"00db79e6e8f6e2bb482630784bfb98c3","738aa8d3bc02eb8712acd0eb2cf6dfd5"
1403199,NULL,"2019-02-04 05:48:19",2,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1403200,NULL,"2019-02-03 06:54:41",1,"f4a0553b4aed7f1909b96c48f7792ba6","60c0b5dccb0df67dcd6207f3ccd898ae"
1403201,NULL,"2019-02-02 11:57:26",0,"f1d027cd6b42163b21659d00614994a5","b73c2d22763d1ce2143a3755c1d0ad3a"
1403202,319057,"2019-02-03 06:16:26",5,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1403203,319059,"2019-02-04 02:03:59",7,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1403204,319058,"2019-02-05 13:19:42",11,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403205,NULL,"2019-02-05 20:26:01",11,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1403206,319061,"2019-02-02 06:43:37",7,"2e4b7946ad3560448a279fa83071d7c4","f8a9524b7f131681e9eb851b7981d4ce"
1403207,319060,"2019-02-03 14:47:00",9,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403208,NULL,"2019-02-03 22:31:14",2,"ef7e6b28a48b65418df9a192295750d2","b1abdad24f3fdd7fa2b7926fdaf42766"
1403209,NULL,"2019-02-04 10:19:50",8,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403210,319062,"2019-02-02 05:07:23",1,"88c06cd2c47961ddc2dedb27a6240a47","b1abdad24f3fdd7fa2b7926fdaf42766"
1403211,319064,"2019-02-03 09:15:19",5,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403212,319065,"2019-02-02 17:06:42",6,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403213,NULL,"2019-02-05 16:37:13",5,"aefc0e9472ea922b6002c29d624303d7","c822c1b63853ed273b89687ac505f9fa"
1403214,319063,"2019-02-04 14:46:08",9,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403215,NULL,"2019-02-01 12:28:00",6,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403216,319066,"2019-02-03 01:40:35",8,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1403217,NULL,"2019-02-05 12:31:56",0,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1403218,NULL,"2019-02-03 23:12:21",7,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1403219,NULL,"2019-02-04 10:14:19",10,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1403220,319067,"2019-02-03 07:57:56",9,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403221,NULL,"2019-02-05 00:50:04",2,"f0e812995b96d2a6631c8a7e7d2b3f3b","b1abdad24f3fdd7fa2b7926fdaf42766"
1403222,NULL,"2019-02-05 02:01:51",2,"e1629319af47111d24baa992edf698b8","b1abdad24f3fdd7fa2b7926fdaf42766"
1403223,NULL,"2019-02-03 08:05:19",1,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403224,NULL,"2019-02-02 09:17:12",1,"94dc8411568d552f3948a93865bd8bc6","5ff6b03ed862cbac082f17cd19571062"
1403225,NULL,"2019-02-01 08:04:09",5,"9dcd791aecb94e18780ccd02723d9400","738aa8d3bc02eb8712acd0eb2cf6dfd5"
1403226,NULL,"2019-02-01 14:55:17",11,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403227,NULL,"2019-02-01 23:18:27",8,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403228,NULL,"2019-02-03 13:46:08",1,"f9953c8bb2408f2dd31d3317976ab39f","241fe8af1e038118cd817048a65f803e"
1403229,NULL,"2019-02-04 00:11:29",9,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403230,NULL,"2019-02-02 06:02:54",9,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403231,NULL,"2019-02-05 23:48:34",7,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403232,NULL,"2019-02-02 01:12:53",5,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403233,NULL,"2019-02-05 12:24:37",8,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403234,NULL,"2019-02-01 16:15:06",0,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403235,319068,"2019-02-02 16:46:56",7,"cebd4c16785077297bbe088141b7ed67","5ff6b03ed862cbac082f17cd19571062"
1403236,NULL,"2019-02-04 04:23:29",5,"f9953c8bb2408f2dd31d3317976ab39f","241fe8af1e038118cd817048a65f803e"
1403237,NULL,"2019-02-04 20:05:39",1,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403238,147028,"2019-02-03 09:35:36",8,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403239,NULL,"2019-02-01 01:52:09",10,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403240,319069,"2019-02-04 16:21:50",6,"86ea4e709b1cb90c1a93785a3bb0f3fa","b1abdad24f3fdd7fa2b7926fdaf42766"
1403241,NULL,"2019-02-01 07:47:27",6,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1403242,319070,"2019-02-04 01:38:43",7,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403243,NULL,"2019-02-02 22:10:37",8,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403244,319071,"2019-02-04 10:42:18",4,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403245,NULL,"2019-02-03 00:44:05",10,"f0e812995b96d2a6631c8a7e7d2b3f3b","b1abdad24f3fdd7fa2b7926fdaf42766"
1403246,NULL,"2019-02-05 07:20:32",9,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403247,NULL,"2019-02-05 13:23:44",1,"3cc61847f1e1657758c08b10ef49ea0f","39f930a304789809cd9015f7c003deb4"
1403248,NULL,"2019-02-04 23:16:06",3,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1403249,319072,"2019-02-01 22:35:28",4,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1403250,NULL,"2019-02-05 16:45:40",7,"ef7e6b28a48b65418df9a192295750d2","b1abdad24f3fdd7fa2b7926fdaf42766"
1403251,319073,"2019-02-04 01:44:08",9,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403252,NULL,"2019-02-05 05:17:02",3,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1403253,NULL,"2019-02-04 10:50:08",3,"c247a2b0e36b98a3021cd26b7964b72b","5ff6b03ed862cbac082f17cd19571062"
1403254,319074,"2019-02-05 02:06:26",11,"5e2d64d64545880f460f13b4dffb8f69","c822c1b63853ed273b89687ac505f9fa"
1403255,319075,"2019-02-02 15:03:31",3,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403256,NULL,"2019-02-02 16:28:37",0,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403257,NULL,"2019-02-01 10:23:47",10,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403258,NULL,"2019-02-03 23:33:16",3,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1403259,NULL,"2019-02-03 20:19:57",11,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1403260,NULL,"2019-02-02 08:03:19",5,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
1403261,319076,"2019-02-01 09:48:44",10,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403262,NULL,"2019-02-01 02:53:29",6,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1403263,NULL,"2019-02-04 02:17:06",7,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1403264,NULL,"2019-02-02 02:14:14",9,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403265,NULL,"2019-02-04 18:29:49",9,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403266,NULL,"2019-02-05 12:15:05",10,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1403267,NULL,"2019-02-05 16:22:32",2,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403268,NULL,"2019-02-03 03:58:14",11,"4627514b603dfec8c1865ecf42b9fba5","738aa8d3bc02eb8712acd0eb2cf6dfd5"
1403269,NULL,"2019-02-05 05:04:00",11,"6c5a33e0e4bda6ad8cb5267825790709","b1abdad24f3fdd7fa2b7926fdaf42766"
1403270,319077,"2019-02-01 03:34:13",1,"a780696e4d54ca356a64630e9ad856d4","911a2d5c1fd762f1087ae6628c434b04"
1403271,NULL,"2019-02-03 19:32:59",9,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403272,NULL,"2019-02-01 07:26:39",0,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403273,NULL,"2019-02-05 00:51:59",2,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403274,NULL,"2019-02-02 02:10:04",5,"804dc04f7914a677823cc4cc8f46e178","ff7a4157153a8077212c8757fd39b8bd"
1403275,319080,"2019-02-04 10:08:27",7,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403276,319078,"2019-02-04 12:18:25",8,"d51d68c2918b3c60836420b872008b1f","b1abdad24f3fdd7fa2b7926fdaf42766"
1403277,319079,"2019-02-04 05:11:19",2,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403278,NULL,"2019-02-02 19:00:04",11,"d51d68c2918b3c60836420b872008b1f","b1abdad24f3fdd7fa2b7926fdaf42766"
1403279,NULL,"2019-02-02 18:00:42",5,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403280,NULL,"2019-02-01 01:57:20",6,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1403281,NULL,"2019-02-02 05:21:31",1,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1403282,NULL,"2019-02-04 23:18:27",6,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403283,NULL,"2019-02-04 15:44:01",1,"f9953c8bb2408f2dd31d3317976ab39f","241fe8af1e038118cd817048a65f803e"
1403284,NULL,"2019-02-02 02:32:25",1,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403285,NULL,"2019-02-03 13:14:10",7,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403286,NULL,"2019-02-05 03:48:51",0,"c247a2b0e36b98a3021cd26b7964b72b","5ff6b03ed862cbac082f17cd19571062"
1403287,NULL,"2019-02-05 11:45:56",1,"ef7e6b28a48b65418df9a192295750d2","b1abdad24f3fdd7fa2b7926fdaf42766"
1403288,NULL,"2019-02-01 13:19:33",6,"e1629319af47111d24baa992edf698b8","b1abdad24f3fdd7fa2b7926fdaf42766"
1403289,319081,"2019-02-03 13:29:56",2,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1403290,319082,"2019-02-01 12:35:47",0,"eca4eefae7e3b167c4a073a78de172dc","60c0b5dccb0df67dcd6207f3ccd898ae"
1403291,NULL,"2019-02-01 14:22:30",4,"3cc61847f1e1657758c08b10ef49ea0f","39f930a304789809cd9015f7c003deb4"
1403292,NULL,"2019-02-02 06:57:12",1,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403293,NULL,"2019-02-04 09:02:22",0,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403294,NULL,"2019-02-05 13:56:41",1,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403295,NULL,"2019-02-05 20:31:56",2,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403296,NULL,"2019-02-05 11:46:43",10,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403297,NULL,"2019-02-04 11:05:02",8,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
1403298,319083,"2019-02-02 23:07:14",2,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403299,NULL,"2019-02-01 02:05:24",4,"88c06cd2c47961ddc2dedb27a6240a47","b1abdad24f3fdd7fa2b7926fdaf42766"
1403300,NULL,"2019-02-02 20:42:10",6,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403301,NULL,"2019-02-03 05:09:49",11,"e1629319af47111d24baa992edf698b8","b1abdad24f3fdd7fa2b7926fdaf42766"
1403302,NULL,"2019-02-01 14:05:16",7,"f0e812995b96d2a6631c8a7e7d2b3f3b","b1abdad24f3fdd7fa2b7926fdaf42766"
1403303,NULL,"2019-02-05 10:12:38",6,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403304,NULL,"2019-02-05 17:20:19",1,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
1403305,319084,"2019-02-03 09:02:41",4,"6c5a33e0e4bda6ad8cb5267825790709","b1abdad24f3fdd7fa2b7926fdaf42766"
1403306,319085,"2019-02-05 07:48:28",5,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403307,NULL,"2019-02-04 14:48:28",3,"ef7e6b28a48b65418df9a192295750d2","b1abdad24f3fdd7fa2b7926fdaf42766"
1403308,NULL,"2019-02-03 21:07:34",7,"eee8759449b0c99097f5731d561101d2","60c0b5dccb0df67dcd6207f3ccd898ae"
1403309,NULL,"2019-02-01 09:39:46",11,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403310,NULL,"2019-02-01 12:58:06",8,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1403311,319086,"2019-02-02 00:18:38",10,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1403312,NULL,"2019-02-01 23:26:03",0,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403313,NULL,"2019-02-03 06:03:59",3,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403314,NULL,"2019-02-04 03:29:58",7,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1403315,319087,"2019-02-01 01:52:45",1,"d56ebc0ea0bcda9509b0c7ec2ac9de92","b1abdad24f3fdd7fa2b7926fdaf42766"
1403316,NULL,"2019-02-01 04:36:36",11,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403317,319088,"2019-02-02 21:11:47",5,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403318,NULL,"2019-02-02 04:18:50",0,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403319,NULL,"2019-02-04 15:10:59",4,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1403320,NULL,"2019-02-04 12:03:14",9,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403321,NULL,"2019-02-02 23:50:41",10,"c247a2b0e36b98a3021cd26b7964b72b","5ff6b03ed862cbac082f17cd19571062"
1403322,319089,"2019-02-05 03:45:28",9,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403323,NULL,"2019-02-04 02:59:56",7,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403324,NULL,"2019-02-04 21:17:06",2,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403325,319090,"2019-02-03 04:45:13",6,"918a145de66e5f1eebcfddc5a52bd1d9","0092dbce9fc1deefb4749de1aaba8c23"
1403326,NULL,"2019-02-01 04:10:07",9,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1403327,NULL,"2019-02-02 11:54:57",10,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1403328,NULL,"2019-02-05 19:18:30",7,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403329,NULL,"2019-02-01 03:58:27",3,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1403330,319091,"2019-02-03 17:04:30",0,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403331,NULL,"2019-02-05 21:40:13",10,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1403332,319092,"2019-02-05 00:49:26",11,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403333,319093,"2019-02-02 03:23:20",2,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1403334,NULL,"2019-02-02 23:13:16",10,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1403335,319094,"2019-02-03 17:52:46",7,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1403336,NULL,"2019-02-05 18:55:09",11,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403337,NULL,"2019-02-01 14:40:17",5,"6c5a33e0e4bda6ad8cb5267825790709","b1abdad24f3fdd7fa2b7926fdaf42766"
1403338,NULL,"2019-02-05 21:58:39",2,"674559acd37c27b00711960df70fd75f","c822c1b63853ed273b89687ac505f9fa"
1403339,NULL,"2019-02-02 08:05:44",6,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1403340,319095,"2019-02-04 18:27:07",3,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1403341,NULL,"2019-02-03 04:17:33",7,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1403342,NULL,"2019-02-02 21:33:08",1,"f9953c8bb2408f2dd31d3317976ab39f","241fe8af1e038118cd817048a65f803e"
1403343,NULL,"2019-02-01 12:57:06",10,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1403344,319096,"2019-02-05 12:52:28",8,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1403345,NULL,"2019-02-05 17:49:23",10,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
